CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,IncomeGroup,CreditRating,,Occupation,MaritalStatus
3217290,57.08,840,70,0,1.1,15,8.9,14.3,0.7,215.1,86,12,1,1,APCBAL410,341,30,0,No,No,No,No,8,4-Medium,,Other,No
3217298,33.48,154,40,1,0,-109,1.5,0,0,0,0,16,1,1,HOUHOU281,372,48,0,Yes,Yes,Yes,No,6,2-High,,Other,No
3217310,46.55,504,47,39,2.2,74,-2.5,7,0,253.4,15,16,1,1,SFRSCL408,65,30,0,No,No,No,No,9,2-High,,Other,Unknown
3217318,51.22,249,60,2,0,-143,1.9,0,0,0,0,12,1,1,AIRCHA843,320,24,0,No,No,No,No,6,2-High,,Other,No
3217350,59.62,460,10,33,31.8,426,2,3.3,0.3,17.1,9,16,4,4,CHICHI312,462,34,0,No,No,No,No,9,2-High,,Other,Unknown
3217386,49.99,4,35,0,0,10,-10,0,0,0,0,18,1,1,NYCPLA908,11,34,0,No,No,No,No,7,2-High,,Other,No
3217398,27.48,101,40,0,0,72,-6,0.3,0,8.3,3,16,2,1,CHICHI312,23,36,34,Yes,Yes,Yes,No,9,1-Highest,,Professional,Yes
3217406,14.49,883,10,0,0,318,-0.3,4.3,0,80.3,86.7,18,2,2,CHICHI773,49,0,0,No,No,No,No,0,2-High,,Other,Unknown
3217422,22.77,180,20,9,0,-72,-2.8,1,0,1.2,4.7,14,2,2,MIAPSL561,416,46,0,No,No,No,No,5,1-Highest,,Other,Yes
3217434,112.64,652,45,212,0.2,-288,-74.4,3.3,1.7,79.8,42,16,1,1,SEATAC253,74,84,78,No,Yes,Yes,No,3,3-Good,,Other,Yes
3217438,79.8,698,85,0,0,109,-1.6,2.3,0,262.3,31,16,1,1,MIANDA305,125,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3217446,26.8,23,26,0,0.1,-23,3.2,1.3,0,3.1,0.3,14,1,1,NYCSUF516,414,44,0,No,No,No,No,3,3-Good,,Other,No
3217466,53.49,56,60,0,0,-56,-0.2,0.3,0,0,0.3,14,2,2,KCYKCM816,416,36,36,No,No,No,No,6,2-High,,Professional,Yes
3217470,88.58,567,95,0,0.1,-146,-0.3,13,0,170.1,50.3,14,4,4,CHIPEO309,416,32,30,No,Yes,Yes,No,6,2-High,,Other,No
3217474,29.99,156,30,0,0,-61,0,1.3,0,11.6,3.7,18,1,1,NSHNSH615,523,30,30,Yes,No,No,No,6,5-Low,,Crafts,Yes
3217498,117.64,1352,60,140,0,66,-55.6,39.3,0.3,197.3,98,10,1,1,NYCMAN917,177,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3217506,72.09,555,54,86,4,112,-26.9,7,0,38.3,30.3,14,1,1,OKCFTS501,416,46,44,Yes,No,No,No,4,4-Medium,,Crafts,Yes
3217546,92.85,1125,49,83,0.6,-426,-92.8,2.7,0,408.8,105,18,1,1,CHINBK847,93,22,0,No,No,Yes,No,6,4-Medium,,Other,Unknown
3217582,34.92,128,40,0,0,17,-1.7,0.3,0,24.1,4,12,1,1,MIADFD954,136,22,24,No,No,No,No,3,5-Low,,Other,No
3217646,141.09,1613,85,94,10.9,-13,-24.9,13.7,4,345.9,62.3,18,1,1,DETDET313,105,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3217654,83.53,779,60,96,0,-141,-29.3,5.3,0.3,229.1,111,12,1,1,PHIPHI215,257,42,36,No,No,No,No,6,4-Medium,,Other,Yes
3217686,66.11,997,60,53,0,-51,-7.7,9,1.7,389.9,16.3,14,1,1,MIANDA305,416,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3217694,10.01,73,10,0,0,141,0,0.3,0,2.1,0.3,12,2,2,HOUHOU281,354,28,0,No,No,No,No,0,2-High,,Other,Unknown
3217726,102.45,725,35,151,2.5,-73,15.7,17.7,0.3,152,61.7,12,4,4,FLNGAN352,354,0,0,No,No,No,No,0,2-High,,Other,Unknown
3217746,39.52,198,38,0,0,16,-4.5,0.3,0,35,11,16,1,1,SANAUS512,462,54,26,No,Yes,Yes,No,6,2-High,,Other,Unknown
3217794,63.25,644,69,0,0,-644,-102.2,24,0.3,17.8,20.3,12,2,1,APCWAS202,353,0,0,No,No,No,No,0,2-High,,Other,Unknown
3217806,35.24,276,35,0,0,120,-0.2,2,0,100.3,23.3,14,2,2,CHILAG630,415,46,24,No,No,No,No,6,2-High,,Professional,No
3217814,92.93,611,40,136,0,-316,-61.9,11,0.3,79.2,48.7,12,1,1,APCSIL301,353,22,38,Yes,No,No,No,6,4-Medium,,Other,No
3217834,84.65,1119,50,88,0,-152,-29.9,20.7,1,172.1,144,16,1,1,HARNEW203,461,0,0,No,No,No,No,6,5-Low,,Other,Unknown
3217846,102.05,956,50,110,0,299,72.9,8.7,0,158.6,29,16,1,1,BOSBOS781,184,30,0,No,No,No,No,6,2-High,,Other,No
3217866,72.59,586,35,120,0.6,201,16.9,8.7,2.3,90.4,88.7,16,1,1,PITNEW412,16,58,26,No,No,No,No,3,2-High,,Other,Unknown
3217878,84.86,789,60,116,0.2,676,109.7,3,0,125.3,53.7,14,1,1,HOUHOU281,36,32,42,No,No,No,No,6,5-Low,,Other,Yes
3217894,53.79,432,50,0,0,20,-0.2,7.7,0,110.3,8,12,1,1,NEVLVS702,353,40,44,No,Yes,Yes,No,7,3-Good,,Other,Yes
3217906,29.99,174,40,0,0,60,0,1,0,46,7.3,16,1,1,HOUHOU281,461,48,44,Yes,No,No,No,7,2-High,,Crafts,Yes
3217910,81.39,594,80,0,0,-440,-1.4,13.3,0,239.6,65,16,3,3,APCFCH703,458,50,50,No,No,No,No,8,3-Good,,Other,Yes
3217930,10.62,48,33,0,0.2,42,-10.6,0.3,0,0.6,1.3,12,1,1,BIRBIR205,353,56,50,Yes,No,Yes,No,4,2-High,,Other,Yes
3217950,29.99,28,30,0,0,-15,0,1.7,0.7,17.1,2,18,1,1,DETDET313,221,92,0,No,No,Yes,No,3,4-Medium,,Other,Yes
3217958,110.71,615,30,208,0,-24,-15,1.7,0,195.6,29,14,1,1,OHICOL614,415,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3217978,147.78,1971,145,0,0.1,100,-142.6,13.7,0.3,301.4,77,14,1,1,AIRSPA864,415,42,42,Yes,Yes,Yes,No,7,2-High,,Other,No
3217982,93.04,281,81,0,16.9,-175,-91.6,3,0,5.5,9,14,1,1,BOSPTL207,415,52,36,Yes,No,No,No,2,4-Medium,,Professional,Yes
3218006,33.61,100,30,1,0.2,-62,-2.9,3,0.3,17.5,3.7,12,1,1,PITHOM412,353,26,0,No,No,No,No,1,2-High,,Other,No
3218018,140.15,934,43,241,1.7,392,84.4,2.3,0,152.7,11.7,18,1,1,OHIYNG330,396,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3218030,99.3,617,45,126,0,-19,-40.4,13.3,0.3,162.2,43.7,12,2,2,LAXIRV949,74,30,30,No,No,No,No,6,5-Low,,Other,Yes
3218038,62.38,1229,60,5,0.3,206,-11.4,8.7,0.3,244.6,72.7,12,2,1,ATLNOR678,104,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3218042,114.08,542,82,27,0,-14,80.8,15,0.3,40.1,26.7,12,2,2,FLNSEB863,101,74,72,No,Yes,Yes,No,3,2-High,,Other,Yes
3218046,428.5,2164,60,878,9.6,1311,270.5,195.3,8,125.6,178.3,16,1,1,SFRSFR415,461,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3218058,112.64,2047,60,194,0,-355,-13.9,8,5.7,597.5,63.7,14,1,1,OHICLE216,155,72,68,Yes,Yes,Yes,No,4,7-Lowest,,Other,Yes
3218094,39.33,253,35,0,5,-55,-0.8,10,0.3,46.8,18.7,16,1,1,NYCWHI914,461,0,0,No,No,No,No,2,4-Medium,,Other,Unknown
3218110,36.04,190,30,0,0,36,1.5,2,0.3,17,15.3,12,1,1,SFRSMO650,353,0,0,No,No,No,No,0,2-High,,Other,Unknown
3218122,53.66,202,60,8,0.4,105,5.6,0.3,0,60.9,6.7,18,2,2,STLCHA636,522,44,46,No,No,No,No,7,2-High,,Other,Yes
3218142,118.58,439,58,124,1,-321,-73.6,4,0.3,68.7,12,12,1,1,PITHOM412,75,42,42,Yes,Yes,Yes,No,3,5-Low,,Clerical,Yes
3218194,72.61,600,52,0,30,146,25.6,9,0.3,41.8,17.7,14,1,1,OHICOV606,415,34,0,No,No,No,No,6,2-High,,Other,Yes
3218206,72.69,288,76,0,0,116,-16.5,0.3,1.7,83.9,9.3,14,1,1,NCRPOR757,69,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3218222,36.73,284,30,0,0,2,-1.8,6,0,31.8,11.3,12,1,1,NYCSUF516,161,26,24,Yes,Yes,Yes,No,4,3-Good,,Other,Yes
3218234,57.12,226,17,17,0,-226,92.9,0.3,0,63.6,6,14,1,1,OHICLE216,415,0,0,No,No,No,No,0,2-High,,Other,Unknown
3218246,30.92,288,40,4,0.6,17,-1.1,2.3,0,22.9,6.3,12,1,1,SFRPAL650,353,32,0,No,Yes,Yes,No,4,2-High,,Clerical,No
3218250,90.51,1395,43,143,0,-202,21.5,7,0,124.1,12,16,1,1,SFRSFR415,461,52,22,No,No,No,No,5,2-High,,Other,Unknown
3218278,169.37,1324,51,260,4,-41,-39.4,11,0.7,369.1,72.3,14,1,1,NNYROC716,96,0,0,No,No,No,No,2,4-Medium,,Other,No
3218282,58.44,519,60,12,0,457,14.6,0,0,0,0,12,1,1,MINMIN612,245,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3218306,19.09,323,10,6,6,261,20.3,6.3,0,64.3,13.3,12,8,2,APCFCH703,353,0,0,No,No,No,No,6,1-Highest,,Other,Unknown
3218358,39.63,172,15,52,0.7,516,107.7,0,0,0,0,12,1,1,MILMIL414,353,38,0,No,No,No,No,3,5-Low,,Other,No
3218374,90.15,764,41,32,0,-124,-50.2,5,0.7,126.3,24,18,1,1,LOULEX606,522,0,0,No,No,No,No,6,3-Good,,Other,No
3218382,115.26,629,37,226,9.6,-618,-115.3,4.7,0,0.1,48.3,14,1,1,SEAEUG541,199,52,22,Yes,Yes,Yes,No,6,2-High,,Other,Unknown
3218398,74.98,621,30,128,0,-242,-45,28.3,0,269.7,37.3,12,1,1,LAXALB626,353,0,0,No,No,No,No,4,2-High,,Other,No
3218410,31.46,164,40,0,0,66,2.5,0,0,42,26,18,1,1,SANAUS512,44,58,58,No,No,No,No,7,2-High,,Other,No
3218414,75.86,1253,33,124,0,-386,-15.1,19.7,0,572.2,60.3,14,3,2,PHIPHI215,414,44,44,Yes,No,No,No,7,2-High,,Other,Yes
3218430,55.49,514,60,14,0,76,16.5,22,0,78.8,8,16,1,1,AIRROA252,460,42,30,No,Yes,Yes,No,6,2-High,,Other,Unknown
3218446,94.17,546,21,216,0.2,-546,-137.3,4.7,0,147.2,13.7,12,2,2,APCSIL301,352,30,0,No,No,No,No,6,3-Good,,Other,No
3218450,56.63,648,60,8,0,-85,-2.4,14.7,0,165.8,22.7,14,2,2,HARBRI203,414,26,36,No,Yes,Yes,No,6,3-Good,,Other,Unknown
3218510,10,11,10,0,0,-2,0,0,0,0,0,18,2,2,CHILAG630,521,42,42,Yes,Yes,Yes,No,9,1-Highest,,Professional,Yes
3218514,29.99,209,40,0,0,87,0,2.3,0,53.3,7.3,16,3,3,AIRHIC828,415,56,0,Yes,Yes,Yes,No,1,2-High,,Other,Yes
3218518,53.46,522,45,34,0,175,12.8,8,0.7,73.9,50.7,14,1,1,NYCMAN917,414,0,0,No,No,No,No,5,2-High,,Other,Unknown
3218530,30.73,156,30,0,0,3,1.2,0.3,0,0.2,0,14,2,2,APCSIL301,414,34,34,No,No,No,No,7,2-High,,Professional,Yes
3218542,40.13,111,30,41,0,-87,-16.5,2.3,0,10.2,15.3,14,1,1,LAXLAG949,85,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3218546,123.18,608,30,261,0,-206,-63.1,2.3,3,72.3,29,16,1,1,NCRWLM757,460,46,46,No,Yes,Yes,No,7,2-High,,Other,Yes
3218570,65.32,464,22,116,0,-258,-73.4,1.7,3.3,155.7,37.3,14,1,1,OHIAKR330,290,0,0,No,No,No,No,0,6-VeryLow,,Other,Unknown
3218594,29.99,72,30,0,0,-16,0,0,0,6.5,0.7,18,2,1,MIANAP941,521,64,62,No,Yes,Yes,No,6,2-High,,Professional,Yes
3218618,301.63,2493,95,573,0,380,68.8,14,0.3,573.3,209,14,1,1,LAXMON323,205,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3218638,29.99,125,40,0,0,13,0,0.3,0,34.1,8.7,16,2,2,FLNORL407,460,26,26,No,Yes,Yes,No,6,1-Highest,,Other,Unknown
3218654,39.94,569,45,12,0.8,153,-3,1.7,0,105.6,14.3,18,1,1,SANMCA210,382,42,44,Yes,Yes,Yes,No,6,2-High,,Professional,Yes
3218686,13.34,132,10,0,2.9,-94,-3.3,2.7,0,20,25.7,16,2,2,SFRSRO707,458,22,0,No,No,No,No,6,2-High,,Student,No
3218698,201.22,2504,95,148,34.5,-90,-61,25.3,0.3,565.7,136.7,14,1,1,OHICOL614,123,0,0,No,No,No,No,0,2-High,,Other,Unknown
3218706,30.75,47,40,0,0,-2,1,1,0,7.8,2.7,12,1,1,SEAPOR503,352,36,0,No,No,No,No,9,2-High,,Other,Yes
3218710,34.99,645,45,0,0,-260,0,4.3,0.3,116.4,35.7,14,1,1,NNYROC716,414,50,48,Yes,Yes,Yes,No,6,2-High,,Self,Yes
3218722,16.52,139,10,3,0.8,-98,0.5,8.3,0,16.7,4.3,18,2,2,DETPON248,521,34,38,Yes,Yes,Yes,No,6,2-High,,Professional,Yes
3218738,77.17,474,45,102,0,-426,-42.2,6,0.3,23.7,31,14,2,2,OHIOXF513,42,58,56,No,Yes,Yes,No,9,2-High,,Other,Unknown
3218750,52.12,660,45,28,0,-171,11.2,6,3.7,117.8,19.3,12,4,1,NCRVIR757,331,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3218786,31.03,62,30,0,0,-44,-1,1,0.3,3.3,2.7,14,1,1,NNYROC716,414,36,0,No,No,No,No,7,2-High,,Professional,No
3218790,10.49,119,10,0,0,0,-1,2,1.7,15,9.3,14,3,3,NCRWLM757,414,48,46,Yes,Yes,Yes,No,8,2-High,,Professional,Yes
3218850,79.82,584,50,99,0.5,274,41.3,1.3,0,315.4,39.7,12,1,1,NOLKEN504,352,34,0,No,No,No,No,6,2-High,,Other,No
3218878,67.57,994,70,19,1.3,250,8,8.3,1,210,72,12,2,2,OHICOL614,352,26,0,No,Yes,Yes,No,4,2-High,,Professional,No
3218902,42.59,251,45,19,0,-124,-7.6,0.7,0,2.3,3.3,16,1,1,CHIDAV319,460,30,30,No,No,No,No,6,5-Low,,Other,Yes
3218982,57.26,672,50,9,0,-17,-4,6.3,0,205.4,23.3,18,1,1,LAXRIV909,149,48,46,No,Yes,Yes,No,8,5-Low,,Other,Yes
3219002,37.28,294,30,16,0.2,-72,-6.3,12,1.3,59.3,22.7,14,1,1,APCFCH703,414,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3219006,38.28,275,55,0,0.5,-112,6.7,1.7,0,29.5,28.3,12,2,2,ATLROS678,348,28,24,No,Yes,Yes,No,3,2-High,,Professional,Yes
3219026,56.67,1113,70,22,0.3,188,-9.5,5.3,0,67.6,17.7,16,2,2,NEVLMS619,460,38,38,Yes,Yes,Yes,No,6,4-Medium,,Clerical,Yes
3219058,53.41,136,60,0,3.2,270,5.4,1.7,0.3,13.5,3.7,14,1,1,PHIMER609,413,30,28,No,Yes,Yes,No,7,2-High,,Other,Yes
3219066,73.62,649,70,12,0,98,8.1,3,0,112.1,38.7,12,1,1,FLNORL407,351,0,0,No,No,No,No,6,2-High,,Other,No
3219118,28.49,182,40,0,0,8,0,4.3,0,0,1.3,16,1,1,LAXMON323,459,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3219134,43.58,300,40,29,0,-150,-10.3,7.7,0.3,34.1,13.7,14,1,1,NYCNEW973,413,38,0,No,No,No,No,7,5-Low,,Other,Unknown
3219138,92.91,816,60,130,0,-35,-15,38.7,0,249.8,17.3,14,1,1,BOSPRO401,413,56,52,Yes,No,No,No,3,5-Low,,Other,Yes
3219166,34.54,618,45,0,0,-223,-0.3,3,0,94.6,34.3,18,1,1,NYCBRO917,520,58,58,No,Yes,Yes,No,9,4-Medium,,Professional,Yes
3219190,33.88,112,44,0,0,76,1.5,1.3,1,6,0.7,14,1,1,OHICIN513,413,30,30,Yes,No,No,No,5,2-High,,Other,No
3219198,30.36,215,30,0,0,93,0,14.3,0.3,16.3,6.3,12,1,1,APCFCH703,351,0,0,No,No,No,No,6,4-Medium,,Other,No
3219202,60.55,750,24,53,4.5,-750,-60.6,24,7,104.3,36.3,18,1,1,ATLANE678,520,0,0,No,No,No,No,5,4-Medium,,Other,No
3219234,35.3,323,45,0,0,-53,-0.3,4.3,0,28.5,17,12,1,1,DETROS810,7,50,46,Yes,No,No,No,6,3-Good,,Other,Yes
3219262,55.21,779,30,62,0.1,-273,-21.6,7.7,0,138.4,1.7,18,1,1,OHIAKR330,175,52,22,Yes,Yes,Yes,No,3,7-Lowest,,Professional,No
3219270,80.06,59,80,0,0,0,0.2,0.3,0.7,1.1,1.3,16,2,2,CHILAG708,459,44,40,Yes,Yes,Yes,No,5,2-High,,Other,Yes
3219274,34.12,228,40,0,0,-23,-1.7,0.7,0,106,7.7,18,1,1,NEVLVS702,520,60,60,Yes,Yes,Yes,No,9,2-High,,Other,Yes
3219290,94.39,996,85,4,7.8,-174,-8,18.7,0.7,231.4,97.7,14,1,1,DENDEN303,413,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3219322,30.71,881,32,71,0,236,1,6.7,2.7,171.1,15.3,12,1,1,OHICOL614,347,0,0,No,No,No,No,0,2-High,,Other,Unknown
3219334,32.19,91,40,0,0.2,42,-0.4,2,0,10.1,0,12,1,1,MILMIL414,229,34,0,Yes,Yes,Yes,No,4,3-Good,,Other,No
3219366,40.3,368,40,46,0,24,27.5,2.3,0,145.5,25.7,14,1,1,HOUSPR832,413,26,22,No,No,No,No,0,2-High,,Other,Unknown
3219390,68.39,410,40,99,0,325,82.1,2.7,0.3,51.4,15,18,1,1,SFRSFR415,520,0,0,No,No,No,No,9,3-Good,,Other,No
3219410,38.74,372,40,23,0,-10,-6.3,4.7,0,136.2,28.3,14,1,1,SFRSFR415,413,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3219446,90.48,857,95,0,3.3,-190,-0.9,2.3,0,197.7,29,14,3,1,DALFTW817,173,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3219490,150.69,1899,115,46,20.2,178,-36.2,8,0,497.2,144,12,3,2,LAXDOW562,251,42,0,No,No,No,No,9,3-Good,,Other,Unknown
3219518,70.42,73,20,51,0,-48,-35.4,3.3,0,18.2,14.3,14,1,1,NYCQUE917,253,62,62,No,No,No,No,3,4-Medium,,Other,Unknown
3219538,61.38,156,70,0,0,11,0.2,2,0,9.8,9.7,16,2,2,NYCNEW201,447,36,0,No,No,No,No,6,3-Good,,Other,Unknown
3219590,39.99,630,50,0,0,-8,0,2.3,2.3,158.3,40.7,18,2,1,NYCQUE917,278,0,0,No,No,No,No,2,7-Lowest,,Other,No
3219594,45.85,294,30,39,0,82,41.2,8,0.3,60.2,14.3,14,1,1,LAXCUL310,412,38,0,No,No,No,Yes,4,3-Good,,Other,No
3219634,30.26,55,30,0,0,16,-0.3,1.3,0,6.1,0,12,2,2,MIAMIA305,350,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3219646,33.98,229,30,10,0,-137,6,0,0,0,0,16,3,3,NYCQUE917,101,48,0,Yes,Yes,Yes,No,7,1-Highest,,Self,Unknown
3219654,38.22,94,30,0,0,-10,-2.9,0,0,2.3,3.3,16,2,1,NCRWIN336,458,26,0,No,No,No,No,6,3-Good,,Other,No
3219670,41.16,172,30,0,0,76,10.9,3.7,0,8.3,3,18,1,1,NYCMAN917,519,34,42,No,Yes,Yes,No,1,4-Medium,,Other,No
3219678,100.65,1864,62,103,0.1,-226,-35.4,45.3,0,542.6,60.7,12,2,1,APCSIL301,97,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3219702,29.55,106,30,0,1.1,50,0.7,3,0,31.2,6.3,14,1,1,OKCLRK501,412,44,0,Yes,No,No,No,6,2-High,,Other,Yes
3219718,69.91,1016,60,36,0.3,240,14.3,5.7,0.7,147.7,44.7,18,1,1,NYCMAN917,519,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3219754,29.87,174,30,0,0.6,-40,-3,5.3,0,80.8,19.7,12,2,2,HOUHOU281,350,28,0,No,Yes,Yes,No,9,3-Good,,Self,No
3219758,13.25,0,10,0,0,0,0,0,0,0,0,16,1,1,SFRSCL408,458,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3219774,38.4,582,45,10,0,-287,-3.4,9.3,0,151.2,23.3,16,1,1,LAXSIM805,458,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3219778,157.48,3084,85,327,0,-1072,-82.5,17,0,523.4,198,16,1,1,FLNLEE352,8,32,34,No,No,No,No,2,2-High,,Other,Unknown
3219798,10.09,207,10,0,0,6,-0.1,1.7,0,51.5,39,12,2,2,MINMIN612,350,54,50,Yes,Yes,Yes,No,9,1-Highest,,Professional,Yes
3219814,34.38,366,34,0,0,104,5.6,1.3,0,79.3,8.7,16,1,1,NCRDUR919,182,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3219818,69.46,686,60,38,3,-315,-14.4,3.3,0,456.3,47.3,18,1,1,DALDAL214,19,44,34,Yes,Yes,Yes,No,5,3-Good,,Other,No
3219834,18.49,256,10,0,0,-146,-7.5,4,1,34.7,4,16,2,2,NYCNEW973,458,0,0,No,No,No,No,6,2-High,,Other,No
3219842,71.92,1217,68,31,0,-74,3.1,1.7,0,313.1,25.3,18,1,1,INDIND317,519,58,54,No,Yes,Yes,No,7,2-High,,Other,Unknown
3220006,59.06,393,60,0,7.8,-188,-8.8,5.7,0,60.6,35,12,1,1,NEVOCN760,350,30,0,No,No,No,No,5,3-Good,,Other,No
3220026,46.81,518,45,26,0.9,-130,-8.6,8.7,0,144.8,23,12,1,1,SLCSLC801,350,48,48,Yes,No,No,No,5,2-High,,Other,No
3220030,72.09,937,29,111,5.2,380,95.4,9.7,0.3,162.1,34.3,14,1,1,NYCNEW201,58,32,0,No,No,No,No,0,4-Medium,,Other,Unknown
3220042,97.68,866,80,68,0,420,-20.4,5,0.3,337.7,21.7,12,3,2,MIANDA305,155,26,0,No,No,No,No,5,5-Low,,Other,No
3220106,33.31,147,30,10,0,-14,-3.3,0.7,0,14.2,6,18,1,1,OHIDAY937,519,24,0,No,No,Yes,No,3,2-High,,Other,No
3220122,10.57,180,10,0,0.3,2,-0.6,0.3,0,22.7,11.7,18,2,2,ATLATL678,519,30,28,No,Yes,Yes,No,8,2-High,,Other,Unknown
3220130,30.68,88,40,0,0.4,24,-0.7,2.3,0,20.2,1.7,16,1,1,DENGLD303,458,0,0,No,No,No,No,0,2-High,,Other,Unknown
3220142,50.59,145,50,0,0,75,-0.2,5.3,0,29.9,21.7,14,1,1,DETTOL419,412,0,0,No,No,No,No,0,2-High,,Other,Unknown
3220146,30.64,251,40,0,0.1,97,-0.6,0,0,0,0,12,1,1,APCSIL301,298,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3220158,19.99,7,20,0,0,2,0,0,0,0,0.7,18,1,1,ATLANE678,112,0,0,No,No,Yes,No,5,4-Medium,,Other,No
3220166,53.33,286,70,7,0.4,52,-1.4,1.7,0,88.5,7.3,14,2,2,DETDET313,412,46,24,Yes,Yes,Yes,No,6,3-Good,,Other,Unknown
3220190,40.01,387,50,0,0,-64,0,1.7,0,86.4,12.7,16,2,1,CHICHA217,225,0,0,No,No,No,No,0,2-High,,Other,Unknown
3220198,118.82,935,40,224,0,-224,-53.6,12,0,186.1,24.3,11,1,1,NYCMAN917,349,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3220210,33.22,167,30,0,0,60,2.7,1.3,0,60.8,7.3,14,1,1,FLNSAR941,411,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3220218,100.25,566,85,28,0,-116,-22.8,6,0,91.9,15,16,3,1,OHICIN513,457,30,26,No,No,No,No,6,2-High,,Other,Yes
3220222,31.95,506,45,0,0,255,-0.1,5.7,0,168.5,15,16,1,1,BOSBOS978,457,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3220238,69.88,974,60,40,0,304,-5.1,14,0,138.3,70.7,14,4,2,SANAUS512,47,52,46,Yes,Yes,Yes,No,5,1-Highest,,Clerical,Yes
3220242,49.14,712,36,37,1.3,176,32.2,5.7,0,69.4,32.3,18,2,2,APCFCH703,518,34,0,No,No,No,No,7,2-High,,Professional,No
3220254,86.52,452,45,126,0,-12,9.1,15.7,0.3,53.6,19.3,14,1,1,NYCBRO917,168,38,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3220258,88.98,800,50,105,4.8,416,62.6,3.7,0,373.6,18.7,18,1,1,BOSBOS781,92,78,74,No,Yes,Yes,No,2,4-Medium,,Other,No
3220262,32.19,209,30,6,0,41,6.6,5.7,0,37.7,31.7,16,2,1,HARBRI203,83,40,42,Yes,Yes,Yes,No,6,2-High,,Professional,Yes
3220274,40,136,40,0,0,-11,0,3.7,0.3,47.4,4.7,18,1,1,DETDET313,174,60,56,No,Yes,Yes,No,2,5-Low,,Other,Yes
3220282,108.66,705,90,97,0,-705,-23.7,17.3,0.7,191.5,57.7,18,1,1,LAXSAN714,518,40,36,Yes,No,No,No,7,4-Medium,,Crafts,Yes
3220330,64.43,676,60,20,1.1,182,14.1,5,0.3,18.3,40.3,16,2,2,SEABLV425,457,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3220346,41.14,214,54,5,1,-44,-2.4,12.3,0.7,125.3,0.7,16,1,1,BOSBOS781,185,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3220378,20.23,7,20,0,0.2,-5,0.7,0,0,0,0,18,1,1,NCRCRY919,518,74,0,No,Yes,Yes,No,7,2-High,,Professional,Yes
3220394,60.14,480,50,30,1.1,73,5.8,5.3,0,153.9,1.3,16,1,1,ATLANE678,457,38,30,No,Yes,Yes,No,3,2-High,,Other,Unknown
3220414,29.4,169,40,0,0.2,-28,-0.9,0,0,30.2,6.3,11,1,1,SDABRK605,349,38,44,No,No,No,No,7,2-High,,Professional,Yes
3220438,61.56,886,69,1,0,-156,32.5,2.7,0,177.7,16,16,1,1,LOULEX606,18,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3220446,30.94,102,30,0,0.2,-24,-0.9,2.3,0,5.5,11.3,16,1,1,LAXONT909,457,56,48,Yes,Yes,Yes,No,6,2-High,,Other,Yes
3220494,55.02,332,30,72,0,-150,-25,2.3,0,50.9,7.3,18,1,1,DETTOL419,518,40,0,Yes,Yes,Yes,No,4,2-High,,Professional,No
3220578,45.75,1024,45,31,0,-134,-10.8,2,0,446.1,7,14,1,1,SANSAN210,411,28,26,No,No,No,No,0,2-High,,Other,Unknown
3220598,126.89,718,30,269,0,-48,-5.3,10.7,0,195.5,25,11,1,1,MILWAU262,349,58,28,Yes,Yes,Yes,No,6,2-High,,Professional,No
